genre,review
 documentary ," In the ghettoes of Rio de Janeiro, graffiti artists try to make a living through art rather than crime, samba musicians give voice to their pain in music, maids come down from the hillside slums every day to work in the rich homes of the city's south side and the military police combat ghetto crime with minimal resources. Despite enormous social and economic problems, these individuals soldier on with their own brand of happiness. Their joy is a secret weapon for ensuring their own survival."
 documentary ," Uses over 30 film clips and interviews about the tough guys and the femme fatales to illustrate the aspects of the film noir genre. Jeffrey Wells discusses _Big Sleep, The (1946)_, _Touch of Evil (1958)_ (qv), _Kiss Me Deadly (1955)_ (qv), _D.O.A. (1949)_ (qv), _Out of the Past (1947)_ (qv), _Against All Odds_, _Laura (1944)_ (qv), and _Kiss of Death (1947)_ (qv). Film noir is Hollywood's truly original vision of the shadowy, smoky underworld populated by beautiful dames and the regular Joes who fell for them. In films from the early 1940s to the present day, they entertain us with intrigue, conflict, and lust."
 documentary ," ""Project Turmoil"" is a shocking and brutal account of the notorious ""Vox"" gang's reign of terror in the Western Cape, South Africa. The gang's murderous spree, which lasted three months is told through a series of no holds-barred interviews with gang members, one of them Gareth Bosman, now serving two life sentences for his part in these vicious crimes."
 documentary , This Italian documentary on the daily lives of five visually impaired people is also an experiment based on an analogy between the movie camera and the human eye. The filmmakers have tried to use film technology to show audiences how people suffering from visual impairments see their surroundings. All of the film's footage is strongly out of focus in order to show how visually impaired individuals see objects around them.
 documentary ," With the United States gripped in the panic of the Cold War, President Dwight D. Eisenhower deems homosexuals to be ""security risks"" and orders the immediate firing of any government employee discovered to be gay or lesbian. It triggers a vicious witch hunt that lasts for forty years and ruins thousands of lives, while thrusting an unlikely hero into the forefront of what would become the modern LGBT rights movement."
 documentary ," The ""Great Sichuan Earthquake"" took place at 14:28 on May 12, 2008. 10 days after: Scenes not seen on official/TV, ""survival"" is the keyword. Ordinary people are salvaging destroyed pig farms in the mountains, recuperating cents-worth scrapped metals, or pillaging victims' homes. Behind the highly-mediatized official visits, inconsolable grief of families searching for loved ones. Throughout, a vagabond in tattered clothes wanders among the ruins, observing tragic scenes. A monk and a Taoist visionary suggest: ""the earthquake is the consequence of Earth-Gods no longer worshipped."" 210 days after: Harsh winter, villagers preparing for Lunar New Year, the vagabond and family are detailing grievances about the ill-handling of rebuilding schemes and relief funds. Gearing up for a high official's visit, comes a thorough clean-up of the villages and tent-resettlement for refugees. Promise made for all to live in houses in winter seems tough to keep. Fake parts in the community transformer brought electricity blackout for New Year's Eve reunion dinners. New Year Day starts as never-ending parade of tourists buying DVDs of the most horrific scenes, souvenir albums of corpses being pulled out of the ruins, and photos taken in front of Beichuan, the town most severely hit, where over 70,000 people perished in seconds."
 documentary ," A behind the scenes look at students of NIDA (National Institute of Dramatic Arts) In Sydney, Australia. Features the students as they partake in the grueling course, meet students of the past including Cate Blanchett, as well as being part of the Reality TV phenomena, in this wonderful program."
 documentary ," On August 4th 1892 a brutal double murder occurred in the New England town of Fall River Massachusetts. A rich Victorian city which held some of the wealthiest people in America. Over One Hundred years later the crime is still one of the most infamous in history. The woman at the center of the crime has become one of the most infamous personalities in American history, her name: Lizzie Borden. Lizbeth: A Victorian Nightmare is a documentary film about the legend and lore of Lizzie Borden. A woman who was once accused but freed of the crime of killing her father and stepmother. The documentary looks not only at the facts of the murder but at the popularity of the crime and the interest people people have in it which has been sustained for over One hundred years."
 documentary ," A young South African woman swallows her optimism on the potential shale gas could bring to her people after traveling to ground zero and uncovering the dirty secrets of the fracking industry. Unearthed exposes the dark web of hidden truths upholding the false assurances made by multinational energy corporations that the method of hydraulic fracturing is a safe, time-tested technology and the flawed assertion that shale gas is the solution for our energy hungry world."
 documentary ," Normal Is Over chronicles the many ways humans have inadvertently put our planet in peril. It tackles isues such as control of our food production, climate change, species extinction and depletion of critical natural resources. By examining how our economic and financial system connects all these issues, this film offers a variety of SOLUTIONS that could be implemented immediately, Filming, producing and editing this film took RenÃ©e 4 years as a one-woman-crew. Mostly self funded, she considers this documentary as her offering to the planet. Her film covers a great many ways humans have inadvertently put our planet in peril. It tackles control of our food production; climate change; species extinction and depletion of critical natural resources. The film examines how our economic, and financial system connects all these issues and offers solutions which could be implemented immediately. From practical everyday fixes to rethinking the overarching myths of our time, this film challenges us on every level and most of all offers HOPE."
 documentary ," June 2014, Benoit falls gravely ill, the diagnostic is not good : high index of suspicion for malignancy of prostate, lungs, skin and bone cancer. The doctors recommend immediate chemo and radiation treatments, he's not going to make it past the holidays but Benoit refuses everything and decides to live the rest of his life to the fullest. He drinks more beer, smokes all the cigarettes and weed he can get his hands on and dedicates his time to his passion : forging metal. Three years later, against all odds, Benoit is still living his life to the fullest. Produced and directed by Demian Fuica, this documentary follows Benoit's unique path in life."
 documentary ," Tucked away on the eastern edge of New Orleans, a community of Vietnamese refugees has thrived for 30 years in a neighborhood they call Versailles. A Village Called Versailles recounts how the residents successfully fought against the opening of a toxic government-imposed landfill after Hurricane Katrina struck and subsequently transformed their neighborhood. A PBS Indies / Independent Lens selection."
 documentary ," It's been revered by billions of people throughout the ages. It's inspired people to pursue justice, mercy, and love, while simultaneously being used to justify discrimination, slavery, and wars. It's the most debated, most controversial, and most treasured piece of literature - ever. It's the Bible. This documentary will examine the Bible's influence, origins, reliability and relevance in today's society. Featuring renowned experts on the world's best-selling book of all time, this compelling documentary delves into questions surrounding the origins of the biblical manuscripts: What was the process of how the Bible came to be? How have the scriptures been interpreted throughout history? And what is the Bible's main message? The Bible and You also sheds light on some of the Bible's harshest criticisms to see if or how they hold any weight. Through examining sexism, violence, and truth in the Bible, this documentary will reveal the many ways in which this book has been interpreted, and if people will still care to interpret it in the future."
 documentary ," By night, they're ruthless hunters who stalk their prey with a keen sense of sight and smell. By day, they're playful, loving companions for millions. Today, cats outnumber dogs as America's favorite pet. Worshiped in ancient Egypt and persecuted during medieval times, domestic cats over the centuries have been feared and adored. As comforting companions, cats provide therapy for the elderly and autistic. But as dramatic sequences show, the behavior of cats is never far removed from that of their cousins in the wild. If you've ever wondered why cats always land on all four feet or what makes them purr, watch this movie."
 documentary ," When the Greenpeace ship Arctic Sunrise set sail in 2013 to protest the first ever oil drilling in the Arctic Ocean, none of the people on board could have known what was coming. Seized at gunpoint by Russian special forces, the 'Arctic 30' were thrust into headlines all over the world, facing up to 15 years in prison and finding themselves at the centre of a bitter international dispute."
 documentary ," When the Chinese Communist Party backtracks on its promise of autonomy to Hong Kong, teenager Joshua Wong decides to save his city. Rallying thousands of kids to skip school and occupy the streets, Joshua becomes an unlikely leader in Hong Kong and one of China's most notorious dissidents."
 documentary ," In 1928, during a state visit to the small town of ZdÃ¡r nad SÃ¡zavou, in the heart of the Czech-Moriavian Highlands, TomÃ¡s Garrigue Masaryk lifted three-year old Eva Neugebauer up from the crowd. He held up the child, gussied up by her mother in a kroj (the traditional Czech native costume) and bearing a bouquet for the president. Fortunately the attending press photographer, Jano SrÃ¡mek had the presence of mind to take a picture. From this fortuitous moment an iconic image was born, linking Masaryk's enlightened humanism to a nascent Czechoslovak statehood in a symbolic picture of the elder statesman holding aloft the future of his nation. The photo flew around the world as an immensely popular image, just before the Nazi invasion and just after Masaryk's death. It was later transformed by the gifted Czech engraver Bohumil Heinz into a postage stamp. The great Czech writer and Nobel Prize nominee Karel Kapek pushed for the stamp being used as fund-raiser for needy children and the stamp soon became wildly popular not just among Czechs but throughout the philatelic world. During WW II and the Battle of Britain, exiled Czech airmen had the photograph made into posters to remind them of what they were fighting. To this day, Eva NeugebauerovÃ¡ - now Eva Hanka - receives fan mail from collectors of this stamp, many containing requests for autographs. After the fall of the Berlin Wall the stamp was then re-issued in 2000 by the once-again free and democratic Czech Republic, in celebration of those original Masaryk ideals from the founding of the first republic, and the survival through the ruins of WWI and the nearly three hundred years of foreign rule by Austrian monarchs. Eva, the unwitting child-celebrity of Czech democracy, was forced to emigrate in 1950, while the fledgling Czech democracy was once again being violated by global forces beyond its own control. She was a newlywed and fled with her husband Ladislav Hanka through the Sumava hills and across the Bohemian Wood, in a peregrination through displaced persons camps in Bavaria, postwar UN relief agency employment in Frankfurt, by ship from Bremerhafen and through the port of New York onto the corn fields, Czech communities and land grant colleges of Iowa, eventually settling among the Great Lakes in Kalamazoo. There she raised a family with her microbiologist husband and taught school. With this film she is being visited in her retirement by her great-nephew and film director Jan Rousek who answers the question, ""whatever happened to that cute little girl in the stamp"". The film documents a life story which, like the stamp, does not end with a picture, but becomes an epic journey which is itself emblematic of much that took place in the mid-twentieth century and wrote itself into the hearts of the people, affecting the way we live today."
 documentary ," With summer temperatures in excess of 50.c - and surrounded by 12,000 square kilometres of bare, white, alkaline mud - Bom's mother, Venus, has to establish a territory, bring up her cubs and endure the extremes of a relentless, vicious winter to a hot, generous summer. Shy, solitary and almost completely nocturnal the hyenas are perfectly adapted to this harsh environment. Our researcher has also adapted to this inhospitable environment using a four wheel drive quad bike fitted with a steel cage, which saves Glyn's life when he is ambushed by lions during his night drives. He searches around the salt plains, keeping up with the remarkable wildlife of this unique ecosystem."
 documentary ," The Story of the Jews is a television series, in five parts, presented by British historian Simon Schama. It was broadcast in the United Kingdom on BBC Two in September 2013 and in the United States on PBS in March and April 2014. It is based on Schama's book of the same title, which is in two volumes. The first volume was published in September 2013."
 documentary ," The homeless are different from you and me. They have no homes. But they share with us the ability to love, the need of friendship and hope, and the capacity to surprise. Indian American filmmaker Parthiban Shanmugam explores the complex society of Atlanta's homeless in this haunting documentary. Centered on the troubled friendship between Robert and Harvey, the film exposes the unique hardships and common humanity of people who live among us but are virtually unknown. Part love story, part social commentary, the story intensifies when affection and hope encounter the darker sides of personality, including a suspicion of murder. Further complexity is added through a compassionate examination of social rituals within this surprisingly organized community. Even in this alien world, tragedy has a familiar face."
 documentary ," This is the second decade of the 21st century and Mexico, with nearly 24 million tourists annually, is the tenth most visited country in the entire world. Each year 79 million vehicles go through its border, crossing one million foreigners in the southern border and 400 thousand illegal immigrants roam Mexico to reach the United States. In our 104 seaports, 3 million passengers arrive with 250 million tons of products with them. Our roads and railways move 500 million tons of goods, plants and animals. As if all of these were not enough, 300 species of migratory birds, bats and insects, in addition to 40 hurricanes on average, arrive in the country each year bringing million of spores, parasites, fungi and bacteria that affect our food production. Against this, an efficient institution of more than 3000 employees, including technicians, scientists and planners perform all monitoring containment and strategic tasks, allowing to keep Mexico as one of the countries with the highest standards of health, safety and quality in the agribusiness world."
 documentary ," The destruction of a legendary class V+ white water rapid is investigated in QUARTZITE'S FALL: A Wilderness Tale. Federal Agents arrest eight men for blowing up Quartzite Falls, the most dangerous rapid in Arizona's Salt River Canyon. As the story behind the crime unravels, their defense, to make a deadly place safer, sparks new debate about the survival of Wilderness in the United States."
 documentary ," The values of life. Peeter Ristsoo, Mart Pukk, Enn Vetemaa, Peeter Sauter, Peeter Kardna, Rein Tomingas and others introduce the legendary Valli Bar and explain its importance."
 documentary ," The resurrection of Zambia's national football team after losing 18 players in a plane crash in Gabon in 1993. A 18-year road of reconstruction until destiny makes its move: in Gabon, Zambia becomes African Champion after a long 18 penalty-shoot-out."
 documentary ," A Documentary about Nikos Nikolaides' work. Nikos Nikolaides was an acclaimed film director and author from Greece. He is famous for creating controversial characters in his films that have a rebellious attitude towards the social and political status quo. He illustrates a dark and pessimistic present and future, but providing ambiguous hope for the end when his heroes find their escape in death. His films are shocking and contentious, raising questions during times when political visions start to fade away. His filming was poetic, dynamic and aesthetically beautiful in order to present situations on edge and elicit his audience's feelings. The aim of this project is to transfer his dynamics in a documentary that will convey some of his messages and create a platform for exchanging opinions among filmmakers from all over the world, in an effort to decipher his universe and his symbols as reflections of his unique and rare personality."
 documentary ," Five students who did not think higher education was for them learn to overcome their personal odds to achieve academic success and pursue their life goals through a community college education. The college helps the students focus on their goals despite personal and financial troubles and then graduate, allowing them to pursue further professional goals."
 documentary ," A short documentary about the making of _Down by the Riverside (2007)_ (qv), a no budget feature length Film-Noir Horror film made in Te Aroha, New Zealand. The self-financed digi-feature went into production in October 2005, after producer 'Joe Hitchcock (I)' (qv) and co-director 'Marama Killen' (qv) returned from Screamfest Horror Film Festival in Los Angeles, where Joe's animated short _Kismet (2005)_ (qv) was playing. The duo were inspired to make a feature film regardless of financing, and recruited friend 'Brad Davison (I)' to co-direct with Marama. _Down by the Riverside (2007)_ (qv) was shot in January 2006 in Te Aroha New Zealand, with local sponsorship and volunteer cast & crew. The crew encountered many production problems, delaying the finishing process until July 2007, when the film was finally acquired for DVD distribution by Vendetta Films (who's catalog includes Peter Jackson's _Meet the Feebles (1989)_ (qv), New Zealand films _Irrefutable Truth About Demons, The (2000)_ & _Devil Dared Me to, The (2007)_ to name a few). Behind the Riverside explains how the filmmakers made the film with no money, from writing the screenplay, to editing it without an editor..."
 documentary ," Seydou KonatÃ© is a doctor in Nongon, a small village in Southern Mali, without electricity or telephones, isolated by two rivers with no bridges, and a 10-hour drive on a dirt road from the capital of Bamako. Working out of the Community Health Care Center, with limited staff and technical facilities, he is the only doctor for more than 40,000 inhabitants. EVERYTHING'S FINE portrays KonatÃ©'s everyday routine, meeting with patients in his office, treating a variety of injuries and ailments in the clinic, lecturing people on the use of condoms to prevent AIDS, warning against the dangers of using water from contaminated wells, insisting on regular vaccinations for young children, dealing with complications of pregnancy, and even comparing professional notes with a traditional healer who comes in for a diagnosis. The 37-year-old doctor, who declares that he is proud to be practicing the ""noble art of medicine,"" works at a fixed salary and lives most of the year apart from his family in Bamako. He is an affable personality with an engaging sense of humor who relates easily to his patients, but he will also angrily get in someone's face when they persist in perpetuating unsanitary conditions that endanger the lives of the entire community, such as a market food vendor who persists in cooking with contaminated well water. In this impoverished nation of 11 million inhabitants, doctors like KonatÃ© have their work cut out for them. More than 1 in 5 children die before the age of 15, 140,000 people are living with HIV, 25,000 people die every year from malaria, and half the population have no access to drinkable water. In addition to demonstrating his own quiet commitment to delivering quality health care for little money, KonatÃ© offers his views on the financial support of development programs, which he feels are well meaning but without working knowledge of the difficult field realities. Through its engaging portrait of this self-styled ""bush doctor,"" who must try to prevent epidemics of cholera and AIDS as well as deal with the all-too-common but no less life-threatening problems of dehydration and diarrhea, EVERYTHING'S FINE offers revealing insights into the challenges of health care in Africa today."
 documentary ," Six friends reunite for the first time in three years to build a homemade submarine out of materials they find in construction site dumpsters. They have no budget, no skill, and only one week to finish the submarine before they all depart to various parts of the country to finish college, and subsequently, finish growing up."
 documentary ," Birders: The Central Park Effect reveals the extraordinary array of wild birds who grace Manhattan's celebrated patch of green and the equally colorful, full-of-attitude New Yorkers who schedule their lives around the rhythms of migration. Acclaimed author Jonathan Franzen, an idiosyncratic trombone technician, a charming fashion-averse teenager, and a bird-tour leader who's recorded every sighting she's made since the 1940s are among the film's cast of characters. Featuring spectacular wildlife footage capturing the changing seasons, this lyrical documentary transports the viewer to a dazzling world that goes all but unnoticed by the 38 million people who visit America's most famous park each year."
 documentary ," The journals of a true NASA Arctic expedition unveils the adventure of a six-man crew's aboard an experimental vehicle designed to prepare the first human exploration of Mars. A voyage of fears and survival, hopes and dreams, through the beauties and the deadly dangers of two worlds: the High Arctic and Mars, a planet that might hide the secret of our origins. The true story of a six man crew's adventures aboard NASA experimental vehicle, attempting a dangerous first Martian road trip on Earth, in the High Arctic, to train for the real exploration of the Red Planet. They have to undertake a 2,000 km journey on the sea ice, through the infamous Northwest Passage, to reach Devon Island. A place called Mars-On-Earth. But their expedition planned to last a few weeks is about to become an epic two-year odyssey. This is the expedition-captain's personal journal. The tale of a voyage through the beauties and the deadly dangers of two worlds: the High Arctic and the Planet Mars."
 documentary ," Painting, drawing, writing, music, drama and other forms of arts are expressed beautifully by and through individuals with disabilities in Keri Bower's new film, ARTS. - Sharing the power of the arts used to improve social, emotional, cognitive, expressive, and life skills in individuals with challenges is at the heart of this glimpse into pure talent demonstrated by people with disabilities. ARTS explores the possibilities of creating commercial and personal successes for young artists with various disabilities when encouraged and paired with professional artists working in a field closely related to the artists' area of talent. From fine art, including painting, drawing and photography, to writing, music, drama and other forms of art, the film explores how the arts can create invaluable opportunities for development and growth for persons with disabilities. From social and life skill development, to self-esteem and self-awareness, the film concludes that for those with artistic gifts, career goals can be achieved."
 documentary ," Desde hace mÃ¡s de una dÃ©cada son muchos los especialistas, gurÃºs, e incluso blogueros, que han vaticinado el fin de la blogosfera usando justamente esta frase: ""los blogs han muerto"". Å¼EstÃ¡n en lo cierto? Å¼O les quedan mucha vida? Nos adentramos en el mundo de algunos blogueros profesionales que han conseguido dar el gran salto y vivir de su blog. Å¼Te apetece conocerlos?"
 documentary ," A portrait of a small town OB/GYN that explores the radical decline in the number of doctors performing abortions, as well as the impact of Catholic hospital mergers on the provision of abortion services. Aired as a POV special in 2000 with a town hall and Internet component that generated the most extensive on-line discussion in the history of POV programming. Human Rights Watch Film Festival entrant."
 documentary ," The GHOST is the road. This is a DOCU-STORY. The ""DOCU"" literally documents accurate history of the entire 2200-mile journey from Chicago to Santa Monica through six decades. The show was shot in all four seasons. The ""STORY"" is a fictional account of the GHOST telling stories along the way about the birth of the FILLIN' STATION, DINER, MOTORCOURT and DRIVE-INS. Thanks to the mass of foreign visitors from the Far East, Europe and an American renewed interest in ROUTE 66, you'll be surprised to learn that ROUTE 66 is as alive today, perhaps more so, than decades ago. Thus making it economically viable for not only domestic but international distribution as well. Who better to tell a great American story of the most famous road in America than the GHOST OF ROUTE 66?"
 documentary ," Three people on a unique Pacific Island face the devastating effects of climate change. As an enormous flood threatens to engulf their paradise, who will decide to flee and leave their culture behind forever? And who will stay, hoping only that God will save them from the ever-rising sea? This documentary is an epic, universal portrait of the very real threat rising sea levels present for our planet and the future of humanity."
 documentary ," In-depth documentary that follows an 18-year-old female (Julie Flowers) as she joins the Army to become a Combat Media. The film covers her through basic training at Fort McClellan, Alabama and advanced training at Fort Sam Houston in San Antonio, Texas. Coverage is unprecedented with 24/7 access showing every aspect of training. Specific emphasis on Pvt. Flowers changing attitude as she adjusts to military life."
 documentary ," From the Far North to tropical heavens, from Jerusalem to the Gobir kingdom, this film is about Luxembourgers who decided to leave to finally find themselves home. A question spurs this trip around the world on: do we want to remain who we are?"
 documentary ," They are outcasts of the fate. Society knows very little or nothing about their existence. They have a common name - children with prolonged health problems. They are not to be found in hospitals, but at homes, whatever they are like. In most cases, for several years, the only contact with the society and the world outside for these children is a teacher, appointed by the local municipality, who visits and teaches them at home."
 documentary ," Letters to Liam is a heartfelt and inspiring documentary that showcases the power of the human spirit to overcome even the worst of tragedies. The film features professional MMA fighter Marcus Kowal and his wife and business partner Mishel Eder as they navigate the murky waters of a tragedy that no one would ever want to face, the loss of their 15 month old son Liam. Through Marcus, Mishel, and the community that surround them, we experience this tragedy from a unique and intimate perspective. The strength, grace, and humor that they personify through this ordeal surpasses the tragic nature of the subject, and with compelling interviews from the individuals that have been affected by this tragedy coupled with gripping scenes including MMA fights, courtroom sentencing and testimonials, attempts to change the drinking and driving laws, a world record attempt to raise awareness, to the birth of Liam's little brother Nico, Letters to Liam delivers a heartfelt, compelling, and engaging look at an ongoing problem that tears at the fabric of American culture. An inspiring documentary film that showcases the power of the human spirit to overcome the worst of tragedies. Starring MMA fighter Marcus Kowal and his wife Mishel Eder, the film tells the story of the heartbreaking loss of their son Liam."
 documentary , The simple but very effetive concept of this show was that we could follow Simone Bargetze as well in her ordinary daily life as when visitng stars or going to big events . The best thing was that she is filming most of the time with a little digicam and a wide angle so she doesn't need a second camera man.
 documentary ," With his professional and personal life in turmoil, Jimmy's life takes an unexpected turn as the transformative teachings of an antique book help him realize how his thoughts are, in fact, shaping his world. Insightful documentary interviews with renowned authors, speakers, and ministers are used throughout the film to highlight the powerful message of the book - that our thoughts are the creative force in our lives. ""With his professional and personal life in turmoil, Jimmy's life takes an unexpected turn as the transformative teachings of an antique book help him realize how his thoughts are, in fact, shaping his world. Insightful documentary interviews with renowned authors, speakers, and ministers are used throughout the film to highlight the powerful message of the book -- that our thoughts are the creative force in our lives."""
 documentary ," In time for the spectacular second season premiere of Fringe on Sky 1, this special documentary, narrated by Lauren Laverne, gets viewers up to speed on the incredible first season and gets a sneak peek into what can be expected from the second season. Cast members Anna Torv, John Noble, Blair Brown, Lance Reddick and Jaskia Nicole take viewers through the sometimes unbelievable events of season one, and give their own opinions on where the show is headed. Creators JJ Abrams, Alex Kurtzman and Roberto Orci reveal what they have in store for their cast of characters, as well as providing some insight on what makes the characters tick."
 documentary ," Santoro- The Man and His Music (75 ', color and B & W, shot in Full HD, Brazil, 2016) is a documentary about one of the most important composers and conductors of the XX century in the world, CLAUDIO SANTORO (1919-1989). After winning several awards in Brazil in 1946, Santoro received a Guggenheim Foundation scholarship to spend a year in the United States to study or work at will. The Foundation also offers to disseminate and distribute his work internationally. However, US authorities refused him entry visa to the United States in that it was considered a communist by the Brazilian intelligence services. Throughout a period of fifty years, Santoro composed over 600 works, many of which are produced during his stay in France, the United Kingdom, in the former USSR, Bulgaria and Germany, where he lives in exile between 1969 and 1977. Many important composers like Aaron Copland, Igor Stravinsky, Pierre Boulez and Aram Khachaturian are among his countless friends and admirers. Twelve-tone, nationalist, abstract, folk, and electronic music, stochastic... Santoro, together with perhaps Igor Stravinsky is one of the most eclectic composers in the world. In the documentary - whose musical director is Santoro' son - also a pianist and conductor, like his father - we chose to show some of the most important pieces for each phase. For three and a half years, we worked together with four orchestras and two chamber orchestras, as well as with musicians in solo, duo, trio, etc. formations. Testimonies of musicians, conductors, musicologists, former colleagues and his family were also collected."
 documentary ," A documentary account of the preparation for, and execution of Operation Ivy, the eighth series of American nuclear tests including Ivy shot ""Mike"", the first successful full scale test of a multi-megaton, thermonuclear weapon (hydrogen bomb) and ""King"" a second test with an air drop bomb. The tests took place on Enewetak Atoll in the Marshall Islands."
 documentary ," On an ordinary farm, between the first buds of spring and the end of summer, our pets appear to live in peace and harmony. But if we look more closely, however tame these animals might be, when we immerse ourselves in their daily lives, reality is more complex and surprising than expected, sometimes tragic, always funny."
 documentary ," Germany is a country of cities. Nowhere in the world exist so many cities in a relatively narrow area: trading cities, residential cities or industrial cities - all of whom competing with each other. This 3 part series tells the story of different German cities from the middle ages to industrial revolution. It explores how small villages could become metropolitan cities and what people, ideas and inventions made cities like Frankfurt, Cologne and Berlin so successful over the centuries."
 documentary ," Sev' is a rare and touching film about the life of a Bulgarian orphan. After spending his childhood in notorious Bulgarian orphanages, Sev is on a journey back to his troubled past. He travels from the UK to Bulgaria, to visit the orphanage he once grew up in, bringing along a generous charitable donation, in the form of a memorable Christmas party. Sixty orphaned children are overjoyed celebrating with their new idol, while transporting Sev back to his past and touching his heart in a way he never expected. Through Sev's painful memories of childhood misery and crime, this documentary feeds the viewer's imagination of the badly run, poverty stricken orphanages in Bulgaria during the 1980's. This journey reveals not only the painful reality of orphaned children's fate, but also the breakdown of Sev's emotional barriers - shattering the mask of a composed emotionless man, a man who has buried his horrifying past, a man hoping to create happy memories for others and through these to heal himself. The story portrays the significance of charity, hope and ambition. It depicts the life of hundreds of sad children through the journey of one brave man. It shows pain and happiness in equal measures--which often is the true description of life."
 documentary ," Dada came out of the craziness of World War One. ""The birth of Dada was not the beginning of art but of disgust."" Surrealism tried to systematize Dada's anarchy into an artistic blend of Freudian psychoanalysis and Marxist provocation. In the interests of conquering the irrational, Salvador Dali opened exhibitions dressed in a diving suit, Marcel Duchamp turned himself into woman, Benjamin Peret assaulted priests, and Yves Tanguy ate spiders. Andre Breton, nicknamed ""the Pope of Surrealism"", led an inspired gang of artists, lunatics and writers. By the 1950s they were denouncing each other for betraying the movement, but their ideas had infected Hollywood, advertising agencies and were turning up as TV humor and album covers."
 documentary ," In search for the true story behind the alternate & extremely modified TV version in Merlin on BBC, the 2 lead actors went to Wales only to discover the origin of a worldwide legend of king Arthur & his older mentor Merlin, the greatest sorcerer ever to live."
 documentary ," This American Experience documentary which aired on WGBH, Boston, in 2002, explores the many sides of legendary photographer Ansel Adams. Most associate him with black and white images of Yosemite and other wilderness areas he captured with his large format camera. His passion for nature is well-known. But, Adams had another interest so intense that he was forced to make a decision early in his life as to what would occupy most of his energy, photography or classical music performance. The latter he pursued in his birthplace, San Francisco, and had he not spent quite as much time outdoors and particularly in Yosemite Valley, we might be missing some of the world's most famous and most beautiful photographs. In typical Ric Burns fashion, we are presented a satisfying overview of this the man who was most influential in making photography into art. This effort is one of the director's most intimate efforts, perhaps because of his love of the subject matter. The film satisfies our need to understand the influences on the photographer's life and the ways that he helped shape contemporary attitudes regarding the preservation of the wilderness. We also come away from the film with some of that same respect for the Adams himself."
 documentary ," A first of its kind, the documentary digs deeper than the series and explores the birth of the Fast Casual Nation segment through exclusive interviews with the industry insiders, who started it all. It will take viewers behind the scenes of the concepts that are changing and influencing modern-day dining. The documentary highlights some of the best and most innovative fast casuals around the country, farmed from four seasons of coverage in the industry. It will answer the questions- what is fast casual? why are consumers and brands alike migrating to this new evolution of service, speed, quality and experience? could this be the segment that replaces the quick-serve option? why digital, social and mobile has had such a big impact on the smaller fast casual startups? And many more, while giving viewers a visual bite of what the segment has to offer."
 documentary ," Philosopher, pop-icon, shaman and story teller - as one of the most influential comic book writers in the market today, Grant Morrison is all of these things. His explosive and often controversial 30 year career has made him a household name for comic fans, and he shows no signs of slowing down. Morrison's career is now taking a new turn, as he explores media beyond comic books. With film and television projects on the horizon, more and more people are asking ""Who is Grant Morrison?"" Grant Morrison: Talking with Gods is a feature length documentary that takes an in depth look at the life, career and mind of the man behind such pivotal titles as Batman RIP, The Invisibles, All Star Superman, The New X-Men, and many more. Featuring candid interviews with Morrison and his most important collaborators, Talking with Gods reveals an intelligent and thought provoking side of comic books that is often overlooked in Hollywood adaptations. Morrison's bold reinventions of traditional super-heroes, his groundbreaking original work, and his ability to push the metaphysical boundaries of comics have made him one of the most critically-acclaimed and best-selling writers in the industry. For the first time ever, Morrison recounts his own life story: his early days, growing up in Scotland; the start of his comics career; the crazy years of the '90s, as his life and his comics became enmeshed; and his more recent attempts to turn personal troubles and social darkness into compelling comics."
 documentary ," She was smart, beautiful and talented, and as lead singer of THE INSAINTS, would-be rock star Marian Anderson reigns as one of the Bay Area's most provocative and controversial lead singers of the '90s punk scene. The fetish model and dominatrix quickly became known for her wild and lewd live sex acts during performances, which often involved other women and bananas. Narrated by pop-culture icon Henry Rollins, Last Fast Ride - The Life, Love and Death of a Punk Goddess, is the cautionary tale of the youth, tormented adolescence and tragic untimely demise of this legendary performer."
 documentary ," While it holds the place of the fourth largest city in Pennsylvania, the city of Erie is small enough that many residents have a sense of distinct connectivity. With a rising rate of gun violence in recent years, this connectivity can lead to the messiness of retaliation violence, but can also provide the opportunity for community healing. After a particular violent summer in 2015, which included the deaths of three teenage boys, a group of local social work students spent the year creating this film as a medium to showcase the voices of these victims' mothers and friends, as well as local community leaders, in an attempt to humanize the face of violence in a city that has become increasingly numb to gunfire. ""Let it Begin With Me"" captures the raw aftermath of the deaths of Elijah (16), Shakur (16), and Jacob (18), in the months after their murders. Within this aftermath, however, we see a community's unshakable passion for justice and peace emerge and channel into a call for action. Let there be peace on earth, and let it begin with me."
 documentary ," Following his success with a new form of TV - 'The Family' (in which personal and wider social issues were raised within the confines of the daily life of a family) Paul Watson sought to extend how television could deal more broadly with such material. He came up with the idea of extended local production. To do this he created a production unit in the Lancashire town of Darwen - once a thriving industrial centre but at the time of the series had entered its years of decline - here he and the team lived and worked among groups of the town's citizens recording how local, national and international events affected them and how they regarded the governance of the Town, the County and the Country."
